,x1,x2,x3,x4,x5,y
0,0.029790295717523684,-1.4505805041366218,-0.6221241544571999,0.6373093350529465,0.36463383262393456,0
1,-0.35674513935376195,-0.018653064710559424,-0.5915820045340431,0.0722932796835162,-0.9796735798675523,1
2,0.17364855351513586,-1.8620105413865184,1.4620238108188783,1.314971682237172,0.3691877593653078,0
3,0.6892462973132555,0.15974270575429841,-0.38726745833427206,0.8509095079531718,2.0511645655023347,0
4,0.2117774079833572,0.2625232492584853,-0.19090334769503883,-0.5949499456620695,-1.5074015940452827,1
5,0.5713394693589715,-0.6686674088026971,-1.099089692972736,-0.13876904263048007,-0.6776657415364542,0
6,-1.3625631866177284,-0.07499356131721842,-0.40086937350973784,-0.9422477910614528,0.11650278467519873,1
7,-0.3393095561113604,0.5166867038287499,-2.3048010040273335,-0.42210704874493515,-0.4784550118660856,1
8,1.1801371765478355,1.7071971134587238,-1.539074802795102,-1.1225559267696803,-1.310416774654341,1
9,-0.4823740035461992,-2.1914314337151546,-0.5547638670186626,-1.575241691151028,0.3337747493996079,0
10,0.2546602412649559,0.7994108315304022,-1.971303651563324,-0.9515368939251845,0.6180096682967139,1
11,0.6532505250766393,-0.9106975045410867,0.30383356816654883,0.5414726405968628,1.1716690205442757,0
12,-0.7373508146121605,0.624412852683792,0.6550938781217256,-2.7158321317369505,-1.9650759522401202,1
13,0.4794278592719301,-0.601110972549879,-0.15940417828309295,0.5234967376449362,0.19305825935868076,0
14,-2.3984241324031257,0.3671975895250505,0.5097469085307019,-0.6688562778923929,-1.0011008726946815,1
15,-0.09622394579212937,0.2516562289581079,-0.07138372753089446,0.9926018602335513,0.3479356766229776,1
16,-0.8755170303645198,0.15097690024790356,-0.12601194038608088,1.1359933769276187,1.001770328405159,1
17,-1.3113890228318814,-0.2751290212777951,3.0345696106500646,0.8920731414053655,-0.3886867755276413,1
18,-0.1058293978454155,0.13522904882864595,-1.4734283919911453,0.21605375933962384,0.296366958936607,1
19,-2.3640162410026337,0.7141697972025953,-0.8945296399603564,0.07262830607800191,0.21809779415043143,1
20,0.6106031666277248,0.8286578937333253,-1.8367005834686183,-1.1991320494914763,-0.8498576123332738,1
21,1.1175794856918297,0.5968638255310107,-0.1842592088617205,-0.5014121230903018,-1.9562949654072674,0
22,-0.5872595224502257,0.03301733690613048,-1.0894074686976496,-0.5734899504681426,0.9705166807746455,1
23,-0.6740764150265673,1.4109012759282489,1.3490299136759034,-0.2839296424614757,-1.157522161576144,1
24,0.1703483602087696,0.2999148895481256,0.4099586653617284,-2.1808016674030632,-1.7509850815424786,1
25,-0.9576976773125937,1.605383260205972,-0.6188271793980703,1.6540643269223807,1.9325106776168897,1
26,0.2637471871823191,-0.0028538810900045563,-0.2740461814672207,-1.6040765974468185,-1.0252866750768705,0
27,-0.24123748158421396,-0.5329028169814012,-0.28582964436845787,1.4018143841627106,-1.772741238386551,0
28,0.33374500963582665,-1.817114748891335,0.32440863075976695,1.7856016405156414,1.0924295374999935,0
29,-1.4485377149893643,-0.26903431806017436,-0.2683596240115151,0.3334933794540592,0.7597988492785251,1
30,1.4406182582046112,-0.2167941141946928,0.3865707293920567,-1.1850426797095022,-0.4397477512469823,0
31,1.5811099114381049,-0.34968728063408006,0.29492938269166297,-0.08501711915892696,0.10011486706935747,0
32,1.056969942424839,0.6070841910304186,-0.27613646006720843,0.9321698141096014,-1.153326661068605,0
33,-0.656652354458065,0.5469966416261254,0.911760611459133,-0.5056631632624298,0.6588481001672126,1
34,0.10598636373798144,0.9710175710422896,-0.9115187537319613,-1.4746330820949802,0.22202352321764918,1
35,0.011449235669455998,0.451785657747155,0.5230267820532681,0.5173944856760903,-0.2947324358172083,1
36,0.8089561405064145,0.3525636928350629,1.2342620843309662,-0.7915306922225854,-0.12587357765149412,0
37,-2.3110298595998326,-0.8347645449928232,-0.23730702588443572,0.3608493708289032,0.7952362481550014,1
38,-0.14934736302657642,-0.5785098866497973,-0.5669844706214806,1.679371438675655,-0.11066114398617961,0
39,0.046822198561274356,-1.5005834258382134,-0.6073679755618535,-0.9529582469868891,-1.5374859917815016,0
40,-1.6389249547441367,0.1172948464970785,0.719996558762021,0.003012220327503919,1.3732544551511032,1
41,-0.35327092648338254,0.25185087383526666,2.280963624225612,-1.5592614187484777,-0.027037143184820065,1
42,0.015281848534535163,0.9987496538092394,1.3696422324823179,-0.42197066142321255,-1.3364274007747916,1
43,-1.5051240758628865,-0.1902600988354734,1.2995330035158772,-0.21221326377896738,1.4168722344849274,1
44,-0.5013216796597307,0.5595381474314145,-0.9219069137261372,0.32911283679851416,0.2955916677598046,1
45,0.05944347339677835,0.8606548140731232,-2.2746947099445536,0.9825609166132003,0.5591634321512261,1
46,-0.8393593558956918,0.9608233244759585,0.3661843887258424,-2.580291297163867,-1.43650816163061,1
47,-1.1509282506900236,0.15236764430475425,0.12793477830778344,-0.2358950243480088,-1.5995670756327678,1
48,0.8552058073401696,0.702822998486517,-1.4157404685946273,-1.0293404385123592,-0.09990832645769511,0
49,-1.537695652609538,-1.0120335716272064,-0.07971811383387574,1.290060229420332,0.23222411158066214,1
50,1.2644796982823663,-2.151867209900673,0.6250881952845173,-0.834338013558363,-0.7174290011208834,0
51,1.4043011911234582,1.0884216291944226,0.4432844893468324,-0.6698846688233195,0.030200325629509372,0
52,1.2184469419493236,-0.24172328206747387,-1.3003362173471655,-0.41493241160818256,-0.4273802924460573,0
53,-1.2328109247782537,0.7274189224967144,-0.30582110942837215,0.2481470854311746,0.09432169890626786,1
54,0.7233388301093672,1.4027244911962524,-0.5822614625843442,-0.1454007691343349,0.15081391224299318,1
55,0.6091075783448106,0.3913299980645468,0.9262159383561235,-0.8652488239577758,0.6052965152403083,0
56,0.7773014640315377,0.6566461215407055,-1.1670490447954058,-0.3196545461469645,-1.9036463437991316,0
57,0.04921036103860058,0.010583681008696711,-1.7116569163841753,0.5346341223248843,0.677832434590458,0
58,0.6027507462618636,1.0081781216705987,0.5831687021469998,0.5866912677968605,0.3467843768855588,1
59,-1.505422807280992,-1.0803432391118246,0.8731205875204278,-0.47592574545178634,0.6871558619752216,1
60,0.3243807643816877,-1.1959824508097476,-0.21208868676073647,0.17569580997309325,-0.3648123978525605,0
61,-0.4314833877947892,-0.4392205744149362,-0.06624767269558603,0.23471176595032642,1.7071888395702637,0
62,-0.0016521480275381725,1.095771920706635,-0.007534926693903008,1.7610861157782234,-0.22275653832663186,1
63,0.09926837996536512,-0.8760503268199922,1.0700027966691326,1.4083317592692928,-0.20394331020102502,0
64,0.3690063394521471,1.276376277060218,1.3138404839351805,-1.8512520010646967,1.235851208284266,1
65,-0.19120692894556174,0.3770400571691407,-0.9482685629686797,-0.38687479610620973,-0.6949654383804728,1
66,-1.554756769486039,1.6566867804240146,1.1453845728315937,-2.2221326625379616,-1.3942147658912045,1
67,1.249934904363253,0.3985221164303106,1.4023154663325543,-0.07287041381112325,-0.25647634130243274,0
68,0.09835111041898335,0.7005537235836,0.6748327959658621,-0.12758522114943388,-1.6737502380288303,1
69,-1.722715673554618,-2.1989422400567067,-0.802720912470808,-1.27878705508208,-0.2205884715101593,0
70,0.7013990761287385,0.07638866251596331,0.36728403080266997,0.9866275206436332,-1.9214240134909963,0
71,-0.6928569791181042,1.0322723994244973,0.4635830147051334,0.23518104490972253,-1.2674547862653467,1
72,1.362356440589639,-1.3175743796665378,-0.7388592036035357,-0.644854080517134,-0.8001618217603899,0
73,-0.30096925123662,-1.2134004526257745,-1.5701171393501343,1.1547183061403339,-0.4301777541785607,0
74,0.6651420591220811,0.6546708589080562,1.6873694333444353,-0.13403446231545318,-1.1296446654266556,0
75,0.29315701896307916,-0.034582631351320156,-1.305199579840068,0.034613131482813767,0.6445177121350432,0
76,0.18633589665781675,0.9860529608506204,0.22610273669470524,-0.14490569957991478,1.7173037128054596,1
77,2.894299560808525,2.0164915097440987,-0.5502251529135166,0.07485298226490633,-0.3601901632668727,0
78,-1.9819658338782378,-1.136979019533747,-0.14803913023312187,0.1875198350004526,-1.9490508376551356,1
79,-0.56864519690442,-1.8549540821946906,-1.2092374007753384,-1.843085052161831,1.925686191936561,0
80,0.5569666929547468,0.8307769514555149,-1.4683859134339419,0.28840366070595896,-1.2271176325629138,1
